Title,description,Poster
Invasion,"Small rocks fall from the sky which, when touched, trigger a latent virus that has always existed in humans and begins mutating them into an alien species. Taking advantage of its hive mentality, the aliens are absolutely dedicated to transforming every human on Earth and do so with alarming swiftness. Only a small group of humans remain who have the medical knowledge to devise antibodies to reverse the effects of the virus.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MjIyNDUwNV5BMl5BanBnXkFtZTcwNjU4NzQyMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
Space,A 13-hour mini-series detailing James A. Michner's fictional account of the American space program from the years after World War II to the Apollo landings on the moon in the early 1970's.,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDllNzRmODAtYzJlNS00MzliLWE5ZTAtZDc5ZDRiMWQ5ZjEwXkEyXkFqcGdeQXVyNDExOTIyNzU@._V1_UX182_CR0,0,182,268_AL_.jpg"
Sybil,A true story of a young woman whose abusive childhood results in her developing a multiple personality disorder.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwOTkyOTc1M15BMl5BanBnXkFtZTgwNjQ2MzU0MjE@._V1_UY268_CR2,0,182,268_AL_.jpg"
The Miracle Worker,"The true story of Helen Keller and Annie Sullivan, a gripping battle to overcome impossible obstacles and the struggle to communicate. As a young girl, Helen Keller is stricken with scarlet fever. The illness leaves her blind, mute, and deaf. Sealed off from the world, Helen cannot communicate with anyone, nor anyone with her. Often frustrated and desperate, Helen flies into uncontrollable rages and tantrums that terrify her hopeless family. The gifted teacher Annie Sullivan is summoned by the family to help the girl understand the world from which she is isolated, freeing Helen Keller from her internal prison forever. Television remake of the 1962 film which also starred Patty Duke in the role of Helen Keller.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MDk4MjgzNF5BMl5BanBnXkFtZTcwNzA0NTIyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Miss Marple: The Moving Finger,"The residents of a quiet English village begin to receive nasty, threatening letters. The wife of the local vicar calls in her friend Miss Marple to investigate.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyNTExMzEwOF5BMl5BanBnXkFtZTcwMTg1NDkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Journey to the Center of the Earth,"When brothers Richard and Bryan and young nanny Crystina fall into a hole while exploring one of Hawaii's many volcanic caves, they plummet all the way to the center of the Earth in this adventure loosely based on Jules Verne's classic novel. The teen-oriented film follows the trio's discovery of the lost continent of Atlantis, an underground world populated by creatures and monsters.","https://images-na.ssl-images-amazon.com/images/M/MV5BZmRjODlmZjAtMjFmOS00YmFhLTlkMWUtY2ZlNTFiYjM1MDc0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjg0OTY4MzM@._V1_UY268_CR235,0,182,268_AL_.jpg"
Safety Patrol,Scout Bozell has always dreamt of being on his school's Safety Patrol. The only reason he cannot join is because he is very clumsy. He's sent to another school because his old school would not let him become part of their Safety Patrol. But his new school does let him on the Safety Patrol.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MjQ4MzU3Ml5BMl5BanBnXkFtZTcwODcwNzUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
In Cold Blood,"At the end of the 1950s, in a more innocent America, the brutal, meaningless slaying of a Midwestern family horrified the nation. This film is based on Truman Capote's hauntingly detailed, psychologically penetrating nonfiction novel. While in prison, Dick Hickock, 20, hears a cell-mate's story about $10,000 in cash kept in a home safe by a prosperous rancher. When he's paroled, Dick persuades ex-con Perry Smith, also 20, to join him in going after the stash. On a November night in 1959, Dick and Perry break into the Holcomb, Kansas, house of Herb Clutter. Enraged at finding no safe, they wake the sleeping family and brutally kill them all. The bodies are found by two friends who come by before Sunday church. The murders shock the small Great Plains town, where doors are routinely left unlocked. Detective Alvin Dewey of the Kansas Bureau of Investigation heads the case, but there are no clues, no apparent motive and no suspects...","https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MDc4ODg5Nl5BMl5BanBnXkFtZTcwMzc4NTYxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
The Diary of Anne Frank,The story of a 13-year-old Jewish girl and her family who are forced into hiding by the Nazis during World War II.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5NDQ1ODk3OV5BMl5BanBnXkFtZTcwMTI2ODQ5Mg@@._V1_UY268_CR1,0,182,268_AL_.jpg"
We Can Be Heroes,"We Can Be Heroes is a mockumentary TV series created and performed by comedian Chris Lilley. It follows the story of five unique Australians, who have each made a large achievement and been nominated by friends and family for the Australian of the Year award.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1ODY2ODAwNl5BMl5BanBnXkFtZTcwNzE2MDg5MQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
The Pacific,"A 10-part mini-series from the creators of ""Band of Brothers"" telling the intertwined stories of three Marines during America's battle with the Japanese in the Pacific during World War II.","https://images-na.ssl-images-amazon.com/images/M/MV5BNDY5NTg3NjQ4NF5BMl5BanBnXkFtZTcwODIwODAyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
The Story of Film: An Odyssey,"The Story of Film: An Odyssey, written and directed by award-winning film-maker Mark Cousins, is the story of international cinema told through the history of cinematic innovation.  Five years in the making, The Story of Film: An Odyssey covers six continents and 12 decades, showing how film-makers are influenced both by the historical events of their times, and by each other. It provides a worldwide guided tour of the greatest movies ever made; an epic tale that starts in nickelodeons and ends as a multi-billion-dollar globalised digital industry.  Described as a love letter to the movies, Cousins visits the key sites in the history of cinema; from Hollywood to Mumbai; from Hitchcock s London to the village where Pather Panchali was shot, and features interviews with legendary filmmakers and actors including Stanley Donen, Kyoko Kagawa, Gus van Sant, Lars Von Trier, Claire Denis, Bernardo Bertolucci, Robert Towne, Jane Campion and Claudia Cardinale.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNjU5MzkyMF5BMl5BanBnXkFtZTcwMTkxMDI4OA@@._V1_UY268_CR43,0,182,268_AL_.jpg"
Neverwhere,"Richard Mayhew leads an ordinary life in London when one day a girl named Door falls, injured, across his path. The next thing he knows, his life is gone and he's pulled into the fantastical world of London Below. Pursued by the murderous Messrs. Croup and Vandemar, Door and Richard with the help of Hunter and the Marquis de Carabas, attempt to find the Angel Islington, who knows the secret behind the murder of Door's family, and possibly a way for Richard to go home.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwNTkwNjE5N15BMl5BanBnXkFtZTgwNTE1MzgwMzE@._V1_UY268_CR87,0,182,268_AL_.jpg"
Hercules,"Hercules is a 2005 RHI Entertainment television miniseries, chronicling the life of the legendary Greek hero, Heracles, called Hercules in this series. It is most often aired on television as a two-part miniseries: the first part documents his early life in Tiryns and his desire and marriage to the lady Megara; the second part follows the more widely-recognised part of his life, in seeking redemption for the madness-induced murder of his family.  The series incorporates Hercules's murder of his familyÃÂ¢ÃÂÃÂusually not included in modern interpretations of the characterÃÂ¢ÃÂÃÂand includes five of his twelve labors from Greek mythology. The series alters some of the elements of the myths including placing the giant Antaeus as his father while in Greek myths his father was the king of the gods, Zeus.","https://images-na.ssl-images-amazon.com/images/M/MV5BYjkzZjc4ZWQtYjg1Ni00ZGUyLThhYzctYzhmNmE3OTMzYTZjXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_UX182_CR0,0,182,268_AL_.jpg"
Eloise at the Plaza,This is a comedy about a six-year-old girl who lives at a 5 star plaza and causes havoc.,"https://images-na.ssl-images-amazon.com/images/M/MV5BODA2NTIyMjUwNl5BMl5BanBnXkFtZTcwMDYwMDUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Eloise at Christmastime,Eloise insists on helping with yuletide nuptials.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0Mjc2NTk4NV5BMl5BanBnXkFtZTcwNTU5OTYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Bride of Boogedy,"In this sequel to the made-for-television Disney family classic, Mr. Boogedy, the Davis family deals with the return of Mr. Boogedy and his never-ending hunt for Widow Marion as well as a rival gag-store competitor who really has it out for Carleton. Meanwhile, the town of Lucifer Falls is planning a big carnival which the mean Mr. Lynch seeks to ruin- if Boogedy doesn't see to that first.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1NDEzNzQ1M15BMl5BanBnXkFtZTgwNjAxMzg5MjE@._V1_UY268_CR9,0,182,268_AL_.jpg"
Casanova,"After a life spent seeking pleasure and decadence, Casanova seeks his one true love, Henriette.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NjMwMDQ1NF5BMl5BanBnXkFtZTcwMjExMDEzMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg"
Sense and Sensibility,"This is the acclaimed 2008 BBC adaptation of the famous Jane Austen novel. While it originally aired as a 3-part miniseries, this home video release includes a single uninterrupted version of the entire film.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NjI1Mjk3M15BMl5BanBnXkFtZTcwNTkyODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Cenerentola,"Once upon a time in post-war Rome: 13-year old Aurora, a gifted pianist, is the daughter of Valerio, a brilliant conductor. After Aurora's mother died, Valerio hired Irene, a single mother of two girls, to run the household. To Aurora's regret he decides to marry Irene. One day, Aurora happens to meet the boys next door, Freddy and Sebastian, the sons of a wealthy Italo-Austrian family. Freddy is an easy-going chap, though sometimes a little bit arrogant. His brother Sebastian is kind and shy, with a great ability to listen to and understand people, which makes him win Aurora's heart.","https://images-na.ssl-images-amazon.com/images/M/MV5BM2QyNWZkNGQtMTRlNS00NTIyLWEyODEtNjc1ZTQxYTUwYjRiXkEyXkFqcGdeQXVyNjcwMTc4MTM@._V1_UY268_CR4,0,182,268_AL_.jpg"
Cinderella,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NTU5NDg4OF5BMl5BanBnXkFtZTcwOTU5MTkxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
The Tenant of Wildfell Hall,"Based on a little known 1848 novel by Anne Bronte, Tara Fitzgerald stars as an enigmatic young woman who moves to 19th Century Yorkshire with a young son. Distancing herself from everyone in the village and their prying questions, she remains totally aloof until a charming neighbor farmer gets her to reveal her past through his persistence. Only then does she reveal she is hiding away from a womanizing, belittling husband.","https://images-na.ssl-images-amazon.com/images/M/MV5BNTQwODg5NTk0OF5BMl5BanBnXkFtZTcwNzc1NDMzMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg"
Thief,A professional thief tries to break with his past but has to pull off one last job to pay off a gambling debt.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NDI4NjI1MF5BMl5BanBnXkFtZTcwMDc0NjQzMQ@@._V1_UY268_CR41,0,182,268_AL_.jpg"
Get Christie Love!,"Get Christie Love! is a 1974 made-for-television film starring Teresa Graves as an undercover female police detective who is determined to overthrow a drug ring. This film is based on Dorothy Uhnak's crime-thriller novel, The Ledger.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNTkzMDAzNV5BMl5BanBnXkFtZTcwMzU4NzYxMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
Vietnam in HD,"Vietnam in HD is a 6-part series that immerses viewers in the sights, sounds and stories of the Vietnam War as it has never before been seen. Thousands of hours of uncensored footage--much of it shot by soldiers in action--will detail every critical chapter of the conflict.  The war will unfold onscreen through the gripping firsthand accounts of 13 brave men and women who were forever changed by their experience in Vietnam.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjMyNzkzMzA2OV5BMl5BanBnXkFtZTgwMTIyNjY0MTE@._V1_UY268_CR11,0,182,268_AL_.jpg"
The Jinx: The Life and Deaths of Robert Durst,"Robert Durst, scion of one of New YorkÃÂ¢ÃÂÃÂs billionaire real estate families, has been accused of three murders but never convicted. Brilliant, reclusive, and the subject of relentless media scrutiny, heÃÂ¢ÃÂÃÂs never spoken publiclyÃÂ¢ÃÂÃÂuntil now. During interviews with Andrew Jarecki, he reveals secrets of the case that baffled authorities for 30 years. In 2010, Jarecki made the narrative film All Good Things based on the infamous story of Robert Durst. After Durst saw the film, he contacted Jarecki wanting to tell his story. What began as a feature documentary ultimately became a six-part series as more and more of his incredible story was revealed.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjI0OTc3MzY5Ml5BMl5BanBnXkFtZTgwNjk3MDUyNDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
The Last Templar,An adaptation of Raymond Khoury's novel about a New York archaeologist researching the lost secrets of the medieval Knights Templar.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzOTI4Mjg5Ml5BMl5BanBnXkFtZTcwMjM5MzI4Nw@@._V1_UY268_CR13,0,182,268_AL_.jpg"
Sinatra: All or Nothing at All,"An up-close and personal examination of the life, music and career of the legendary entertainer. Told in his own words from hours of archived interviews, along with commentary from those closest to him, the documentary weaves the music and images from SinatraÃÂ¢ÃÂÃÂs life together with rarely seen footage of his famous 1971 ÃÂ¢ÃÂÃÂRetirement ConcertÃÂ¢ÃÂÃÂ in Los Angeles. The filmÃÂ¢ÃÂÃÂs narrative is shaped by SinatraÃÂ¢ÃÂÃÂs song choices for that concert, which Gibney interprets as the singerÃÂ¢ÃÂÃÂs personal guide through his own life.","https://images-na.ssl-images-amazon.com/images/M/MV5BNTY5NDE3MDM4Nl5BMl5BanBnXkFtZTgwODczODIxNTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
